  Measurement Number     Measurement type
                   2           CVSweepNew

      Measurement ID             SeriesID
       739662.676285                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3               100000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
6.1285e-01 9.7002e+02 4.6988e+01 6.6195e-03 1.0000e+05
6.0358e-01 9.7051e+02 4.6042e+01 6.6199e-03 1.0000e+05
5.9379e-01 9.6922e+02 4.6892e+01 6.6184e-03 1.0000e+05
5.8436e-01 9.6882e+02 4.5408e+01 6.6184e-03 1.0000e+05
5.7491e-01 9.6881e+02 4.6320e+01 6.6182e-03 1.0000e+05
5.6558e-01 9.6746e+02 4.6672e+01 6.6187e-03 1.0000e+05
5.5614e-01 9.6826e+02 4.7746e+01 6.6181e-03 1.0000e+05
5.4665e-01 9.6922e+02 4.6837e+01 6.6192e-03 1.0000e+05
5.3708e-01 9.6812e+02 4.6937e+01 6.6179e-03 1.0000e+05
5.2768e-01 9.6877e+02 4.6286e+01 6.6185e-03 1.0000e+05
5.1824e-01 9.6761e+02 4.7109e+01 6.6189e-03 1.0000e+05
5.0838e-01 9.6836e+02 4.6889e+01 6.6182e-03 1.0000e+05
4.9936e-01 9.6851e+02 4.7368e+01 6.6195e-03 1.0000e+05
4.8958e-01 9.6909e+02 4.7100e+01 6.6172e-03 1.0000e+05
4.8033e-01 9.6892e+02 4.6195e+01 6.6190e-03 1.0000e+05
4.6964e-01 9.6786e+02 4.6271e+01 6.6171e-03 1.0000e+05
4.6073e-01 9.6865e+02 4.7019e+01 6.6184e-03 1.0000e+05
4.5075e-01 9.6838e+02 4.7309e+01 6.6166e-03 1.0000e+05
4.4155e-01 9.6885e+02 4.7417e+01 6.6187e-03 1.0000e+05
4.3190e-01 9.6902e+02 4.7154e+01 6.6180e-03 1.0000e+05
