  Measurement Number     Measurement type
                   4           CVSweepNew

      Measurement ID             SeriesID
       739662.665387                    0

         MeasureMode                Start                 Stop
                   1                    0                    1

                Step           Sweep mode            Frequency
                0.01                    3                 1000

            AC level                Abort          After abort
                0.01                    0                    1

           Hold time           Delay time      Stop delay time
                   0                    0                    0

  RealMeasuredPoints
                 202

     Voltage   Resistance    Reactance      ACLevel    Frequency
4.3374e-01 3.5656e+04 -5.4644e+01 6.9808e-03 1.0000e+03
4.2396e-01 3.5784e+04 -6.8447e+01 6.9792e-03 1.0000e+03
4.1405e-01 3.5924e+04 -3.8562e+01 6.9796e-03 1.0000e+03
4.0394e-01 3.6074e+04 -4.1415e+01 6.9790e-03 1.0000e+03
3.9414e-01 3.6204e+04 -4.0663e+01 6.9807e-03 1.0000e+03
3.8418e-01 3.6336e+04 -6.6075e+01 6.9805e-03 1.0000e+03
3.7414e-01 3.6481e+04 -6.4352e+01 6.9804e-03 1.0000e+03
3.6422e-01 3.6628e+04 -6.6202e+01 6.9793e-03 1.0000e+03
3.5427e-01 3.6775e+04 -5.0845e+01 6.9801e-03 1.0000e+03
3.4424e-01 3.6933e+04 -6.0986e+01 6.9806e-03 1.0000e+03
3.3438e-01 3.7066e+04 -2.6332e+01 6.9808e-03 1.0000e+03
3.2445e-01 3.7211e+04 -6.6393e+01 6.9799e-03 1.0000e+03
3.1425e-01 3.7391e+04 -7.3043e+01 6.9800e-03 1.0000e+03
3.0439e-01 3.7600e+04 -8.7675e+01 6.9803e-03 1.0000e+03
2.9427e-01 3.7712e+04 -7.1130e+01 6.9803e-03 1.0000e+03
2.8441e-01 3.7929e+04 -7.6317e+01 6.9801e-03 1.0000e+03
2.7459e-01 3.8109e+04 -4.3851e+01 6.9801e-03 1.0000e+03
2.6470e-01 3.8314e+04 -6.8795e+01 6.9809e-03 1.0000e+03
2.5475e-01 3.8476e+04 -1.9604e+01 6.9802e-03 1.0000e+03
2.4358e-01 3.8740e+04 -9.1643e+01 6.9812e-03 1.0000e+03
2.3375e-01 3.8929e+04 -9.3568e+01 6.9809e-03 1.0000e+03
2.2381e-01 3.9162e+04 -8.5026e+01 6.9809e-03 1.0000e+03
2.1380e-01 3.9356e+04 -4.4406e+01 6.9806e-03 1.0000e+03
2.0396e-01 3.9591e+04 -6.8130e+01 6.9803e-03 1.0000e+03
1.9399e-01 3.9807e+04 -5.9750e+01 6.9799e-03 1.0000e+03
1.8374e-01 4.0079e+04 -1.0409e+02 6.9809e-03 1.0000e+03
1.7386e-01 4.0258e+04 -8.8275e+01 6.9807e-03 1.0000e+03
1.6397e-01 4.0435e+04 -1.0579e+02 6.9813e-03 1.0000e+03
1.5398e-01 4.0615e+04 -6.5218e+01 6.9818e-03 1.0000e+03
1.4410e-01 4.0703e+04 -8.7794e+01 6.9811e-03 1.0000e+03
1.3421e-01 4.0752e+04 -9.0285e+01 6.9801e-03 1.0000e+03
1.2405e-01 4.0712e+04 -8.7997e+01 6.9801e-03 1.0000e+03
1.1416e-01 4.0419e+04 -8.6340e+01 6.9815e-03 1.0000e+03
1.0432e-01 3.9984e+04 -1.0868e+02 6.9814e-03 1.0000e+03
9.4224e-02 3.9237e+04 -7.8693e+01 6.9812e-03 1.0000e+03
8.4272e-02 3.8139e+04 -9.5371e+01 6.9807e-03 1.0000e+03
7.4416e-02 3.6640e+04 -8.7946e+01 6.9811e-03 1.0000e+03
6.4584e-02 3.4649e+04 -5.8128e+01 6.9789e-03 1.0000e+03
5.4704e-02 3.2236e+04 -7.3797e+01 6.9801e-03 1.0000e+03
4.4864e-02 2.9399e+04 -6.2485e+01 6.9773e-03 1.0000e+03
3.4872e-02 2.6261e+04 -3.7835e+01 6.9762e-03 1.0000e+03
2.4856e-02 2.2925e+04 -4.5061e+01 6.9752e-03 1.0000e+03
1.5024e-02 1.9692e+04 -3.3465e+01 6.9728e-03 1.0000e+03
5.2160e-03 1.6622e+04 -3.3281e+01 6.9681e-03 1.0000e+03




